snapshot_time,instrument,price,price_fut,price_src,long_pct,short_pct,net_pct,long_ratio,long_vol,short_vol,net_vol_pct,long_positions,short_positions,avg_long_price,avg_short_price,fetched_at
2026-08-14T07:00:00+00:00,XAUUSD,4345.2,4398.4,xaus:XAU,55.0,45.0,10.0,55.0,881.4,715.58,10.38,8595,5772,4493.1918,4118.0318,2026-08-14T07:59:33+00:00
2026-08-14T09:00:00+00:00,XAUUSD,4351.8,4403.2,xaus:XAU,55.0,45.0,10.0,55.0,875.86,721.01,9.7,8596,5794,4493.1731,4118.9202,2026-08-14T09:16:17+00:00
2026-08-14T10:00:00+00:00,XAUUSD,4358.2,4409.9,xaus:XAU,55.0,45.0,10.0,55.0,875.74,729.41,9.12,8596,5800,4493.1315,4119.1787,2026-08-14T10:00:47+00:00
2026-08-14T11:00:00+00:00,XAUUSD,4350.7,4408.2,xaus:XAU,54.0,46.0,8.0,54.0,875.84,731.47,8.98,8605,5895,4492.8105,4122.4734,2026-08-14T11:00:45+00:00
2026-08-14T12:00:00+00:00,XAUUSD,4370.3,4421.5,xaus:XAU,53.0,47.0,6.0,53.0,852.7,759.45,5.78,8510,6017,4494.1151,4126.8621,2026-08-14T12:00:50+00:00
2026-08-14T13:00:00+00:00,XAUUSD,4374.8,4431.0,xaus:XAU,52.0,48.0,4.0,52.0,845.63,770.86,4.63,8470,6047,4494.8047,4128.415,2026-08-14T13:00:49+00:00
2026-08-14T14:00:00+00:00,XAUUSD,4385.6,4445.6,xaus:XAU,50.0,50.0,0.0,50.0,835.37,819.62,0.95,8278,6288,4498.725,4137.6694,2026-08-14T14:00:48+00:00
2026-08-14T15:00:00+00:00,XAUUSD,4382.7,4437.0,xaus:XAU,50.0,50.0,0.0,50.0,833.29,825.88,0.45,8216,6583,4500.3058,4147.0014,2026-08-14T15:00:50+00:00
2026-08-14T16:00:00+00:00,XAUUSD,4392.7,4449.4,xaus:XAU,49.0,51.0,-2.0,49.0,846.62,874.72,-1.63,8189,6734,4501.5277,4151.1649,2026-08-14T16:00:49+00:00
2026-08-14T17:00:00+00:00,XAUUSD,4386.9,4442.6,xaus:XAU,49.0,51.0,-2.0,49.0,845.24,895.68,-2.9,8106,6965,4503.7365,4158.8912,2026-08-14T17:00:48+00:00
2026-08-14T18:00:00+00:00,XAUUSD,4379.6,4433.7,xaus:XAU,46.0,54.0,-8.0,46.0,818.4,967.72,-8.36,7881,7239,4508.5088,4167.5993,2026-08-14T18:00:47+00:00
2026-08-14T19:00:00+00:00,XAUUSD,4374.5,4430.9,xaus:XAU,46.0,54.0,-8.0,46.0,818.46,966.39,-8.29,7879,7187,4508.6644,4166.441,2026-08-14T19:00:44+00:00
2026-08-14T20:00:00+00:00,XAUUSD,4377.3,4432.2,xaus:XAU,46.0,54.0,-8.0,46.0,821.15,964.36,-8.02,7856,7209,4509.2553,4166.8665,2026-08-14T20:00:50+00:00
2026-08-14T21:00:00+00:00,XAUUSD,4377.6,4430.6,xaus:XAU,46.0,54.0,-8.0,46.0,820.23,955.4,-7.61,7870,7141,4509.0462,4165.1854,2026-08-14T21:00:48+00:00
2026-08-14T22:00:00+00:00,XAUUSD,4377.6,4432.0,xaus:XAU,46.0,54.0,-8.0,46.0,820.23,955.4,-7.61,7870,7141,4509.0462,4165.1854,2026-08-14T22:00:50+00:00
2026-08-14T23:00:00+00:00,XAUUSD,4377.6,4432.0,xaus:XAU,46.0,54.0,-8.0,46.0,820.23,955.4,-7.61,7870,7141,4509.0462,4165.1854,2026-08-14T23:00:47+00:00
2026-08-15T00:00:00+00:00,XAUUSD,4377.6,4432.0,xaus:XAU,46.0,54.0,-8.0,46.0,820.23,955.4,-7.61,7870,7141,4509.0462,4165.1854,2026-08-15T00:00:48+00:00
2026-08-15T01:00:00+00:00,XAUUSD,4377.6,4432.0,xaus:XAU,46.0,54.0,-8.0,46.0,820.23,955.4,-7.61,7870,7141,4509.0462,4165.1854,2026-08-15T01:00:45+00:00
2026-08-15T02:00:00+00:00,XAUUSD,4377.6,4432.0,xaus:XAU,46.0,54.0,-8.0,46.0,820.23,955.4,-7.61,7870,7141,4509.0462,4165.1854,2026-08-15T02:00:47+00:00
2026-08-15T03:00:00+00:00,XAUUSD,4377.6,4432.0,xaus:XAU,46.0,54.0,-8.0,46.0,820.23,955.4,-7.61,7870,7141,4509.0462,4165.1854,2026-08-15T03:00:08+00:00
2026-08-15T04:00:00+00:00,XAUUSD,4377.6,4432.0,xaus:XAU,46.0,54.0,-8.0,46.0,820.23,955.4,-7.61,7870,7141,4509.0462,4165.1854,2026-08-15T04:00:45+00:00
2026-08-15T05:00:00+00:00,XAUUSD,4377.6,4437.3,xaus:XAU,46.0,54.0,-8.0,46.0,820.23,955.4,-7.61,7870,7141,4509.0462,4165.1854,2026-08-15T05:00:47+00:00
2026-08-15T06:00:00+00:00,XAUUSD,4377.6,4437.3,xaus:XAU,46.0,54.0,-8.0,46.0,820.23,955.4,-7.61,7870,7141,4509.0462,4165.1854,2026-08-15T06:00:46+00:00
2026-08-15T07:00:00+00:00,XAUUSD,4377.6,4437.3,xaus:XAU,46.0,54.0,-8.0,46.0,820.23,955.4,-7.61,7870,7141,4509.0462,4165.1854,2026-08-15T07:00:46+00:00
2026-08-15T08:00:00+00:00,XAUUSD,4377.6,4437.3,xaus:XAU,46.0,54.0,-8.0,46.0,820.23,955.4,-7.61,7870,7141,4509.0462,4165.1854,2026-08-15T08:00:47+00:00
2026-08-15T09:00:00+00:00,XAUUSD,4377.6,4437.3,xaus:XAU,46.0,54.0,-8.0,46.0,820.23,955.4,-7.61,7870,7141,4509.0462,4165.1854,2026-08-15T09:00:47+00:00
2026-08-15T10:00:00+00:00,XAUUSD,4377.6,4437.3,xaus:XAU,46.0,54.0,-8.0,46.0,820.23,955.4,-7.61,7870,7141,4509.0462,4165.1854,2026-08-15T10:00:50+00:00
2026-08-15T11:00:00+00:00,XAUUSD,4377.6,4437.3,xaus:XAU,46.0,54.0,-8.0,46.0,820.23,955.4,-7.61,7870,7141,4509.0462,4165.1854,2026-08-15T11:00:49+00:00
2026-08-15T12:00:00+00:00,XAUUSD,4377.6,4437.3,xaus:XAU,46.0,54.0,-8.0,46.0,820.23,955.4,-7.61,7870,7141,4509.0462,4165.1854,2026-08-15T12:00:46+00:00
2026-08-15T13:00:00+00:00,XAUUSD,4377.6,4437.3,xaus:XAU,46.0,54.0,-8.0,46.0,820.23,955.4,-7.61,7870,7141,4509.0462,4165.1854,2026-08-15T13:00:44+00:00
2026-08-15T14:00:00+00:00,XAUUSD,4377.6,4437.3,xaus:XAU,46.0,54.0,-8.0,46.0,820.23,955.4,-7.61,7870,7141,4509.0462,4165.1854,2026-08-15T14:00:45+00:00
2026-08-15T15:00:00+00:00,XAUUSD,4377.6,4437.3,xaus:XAU,46.0,54.0,-8.0,46.0,820.23,955.4,-7.61,7870,7141,4509.0462,4165.1854,2026-08-15T15:00:47+00:00
2026-08-15T16:00:00+00:00,XAUUSD,4377.6,4437.3,xaus:XAU,46.0,54.0,-8.0,46.0,820.23,955.4,-7.61,7870,7141,4509.0462,4165.1854,2026-08-15T16:00:45+00:00
2026-08-15T17:00:00+00:00,XAUUSD,4377.6,4437.3,xaus:XAU,46.0,54.0,-8.0,46.0,820.23,955.4,-7.61,7870,7141,4509.0462,4165.1854,2026-08-15T17:00:43+00:00
2026-08-15T18:00:00+00:00,XAUUSD,4377.6,4437.3,xaus:XAU,46.0,54.0,-8.0,46.0,820.23,955.4,-7.61,7870,7141,4509.0462,4165.1854,2026-08-15T18:00:44+00:00
2026-08-15T19:00:00+00:00,XAUUSD,4377.6,4437.3,xaus:XAU,46.0,54.0,-8.0,46.0,820.23,955.4,-7.61,7870,7141,4509.0462,4165.1854,2026-08-15T19:00:42+00:00
2026-08-15T20:00:00+00:00,XAUUSD,4377.6,4437.3,xaus:XAU,46.0,54.0,-8.0,46.0,820.23,955.4,-7.61,7870,7141,4509.0462,4165.1854,2026-08-15T20:00:46+00:00
2026-08-15T21:00:00+00:00,XAUUSD,4377.6,4437.3,xaus:XAU,46.0,54.0,-8.0,46.0,820.23,955.4,-7.61,7870,7141,4509.0462,4165.1854,2026-08-15T21:00:48+00:00
2026-08-15T22:00:00+00:00,XAUUSD,4377.6,4437.3,xaus:XAU,46.0,54.0,-8.0,46.0,820.23,955.4,-7.61,7870,7141,4509.0462,4165.1854,2026-08-15T22:00:49+00:00
2026-08-15T23:00:00+00:00,XAUUSD,4377.6,4437.3,xaus:XAU,46.0,54.0,-8.0,46.0,820.23,955.4,-7.61,7870,7141,4509.0462,4165.1854,2026-08-15T23:00:44+00:00
2026-08-16T00:00:00+00:00,XAUUSD,4377.6,4437.3,xaus:XAU,46.0,54.0,-8.0,46.0,820.23,955.4,-7.61,7870,7141,4509.0462,4165.1854,2026-08-16T00:00:54+00:00
2026-08-16T01:00:00+00:00,XAUUSD,4377.6,4437.3,xaus:XAU,46.0,54.0,-8.0,46.0,820.23,955.4,-7.61,7870,7141,4509.0462,4165.1854,2026-08-16T01:00:41+00:00
2026-08-16T02:00:00+00:00,XAUUSD,4377.6,4437.3,xaus:XAU,46.0,54.0,-8.0,46.0,820.23,955.4,-7.61,7870,7141,4509.0462,4165.1854,2026-08-16T02:00:44+00:00
2026-08-16T03:00:00+00:00,XAUUSD,4377.6,4437.3,xaus:XAU,46.0,54.0,-8.0,46.0,820.23,955.4,-7.61,7870,7141,4509.0462,4165.1854,2026-08-16T03:00:44+00:00
2026-08-16T04:00:00+00:00,XAUUSD,4377.6,4437.3,xaus:XAU,46.0,54.0,-8.0,46.0,820.23,955.4,-7.61,7870,7141,4509.0462,4165.1854,2026-08-16T04:00:52+00:00
2026-08-16T05:00:00+00:00,XAUUSD,4377.6,4437.3,xaus:XAU,46.0,54.0,-8.0,46.0,820.23,955.4,-7.61,7870,7141,4509.0462,4165.1854,2026-08-16T05:00:46+00:00
2026-08-16T06:00:00+00:00,XAUUSD,4377.6,4437.3,xaus:XAU,46.0,54.0,-8.0,46.0,820.23,955.4,-7.61,7870,7141,4509.0462,4165.1854,2026-08-16T06:00:49+00:00
2026-08-16T07:00:00+00:00,XAUUSD,4377.6,4437.3,xaus:XAU,46.0,54.0,-8.0,46.0,820.23,955.4,-7.61,7870,7141,4509.0462,4165.1854,2026-08-16T07:00:48+00:00
2026-08-16T08:00:00+00:00,XAUUSD,4377.6,4437.3,xaus:XAU,46.0,54.0,-8.0,46.0,820.23,955.4,-7.61,7870,7141,4509.0462,4165.1854,2026-08-16T08:00:45+00:00
2026-08-16T09:00:00+00:00,XAUUSD,4377.6,4437.3,xaus:XAU,46.0,54.0,-8.0,46.0,820.23,955.4,-7.61,7870,7141,4509.0462,4165.1854,2026-08-16T09:00:46+00:00
2026-08-16T10:00:00+00:00,XAUUSD,4377.6,4437.3,xaus:XAU,46.0,54.0,-8.0,46.0,820.23,955.4,-7.61,7870,7141,4509.0462,4165.1854,2026-08-16T10:00:46+00:00
2026-08-16T11:00:00+00:00,XAUUSD,4377.6,4437.3,xaus:XAU,46.0,54.0,-8.0,46.0,820.23,955.4,-7.61,7870,7141,4509.0462,4165.1854,2026-08-16T11:00:46+00:00
2026-08-16T12:00:00+00:00,XAUUSD,4377.6,4437.3,xaus:XAU,46.0,54.0,-8.0,46.0,820.23,955.4,-7.61,7870,7141,4509.0462,4165.1854,2026-08-16T12:00:47+00:00
2026-08-16T13:00:00+00:00,XAUUSD,4377.6,4437.3,xaus:XAU,46.0,54.0,-8.0,46.0,820.23,955.4,-7.61,7870,7141,4509.0462,4165.1854,2026-08-16T13:00:48+00:00
2026-08-16T14:00:00+00:00,XAUUSD,4377.6,4437.3,xaus:XAU,46.0,54.0,-8.0,46.0,820.23,955.4,-7.61,7870,7141,4509.0462,4165.1854,2026-08-16T14:00:46+00:00
2026-08-16T15:00:00+00:00,XAUUSD,4377.6,4437.3,xaus:XAU,46.0,54.0,-8.0,46.0,820.23,955.4,-7.61,7870,7141,4509.0462,4165.1854,2026-08-16T15:00:44+00:00
2026-08-16T16:00:00+00:00,XAUUSD,4377.6,4437.3,xaus:XAU,46.0,54.0,-8.0,46.0,820.23,955.4,-7.61,7870,7141,4509.0462,4165.1854,2026-08-16T16:00:46+00:00
2026-08-16T17:00:00+00:00,XAUUSD,4377.6,4437.3,xaus:XAU,46.0,54.0,-8.0,46.0,820.23,955.4,-7.61,7870,7141,4509.0462,4165.1854,2026-08-16T17:00:45+00:00
2026-08-16T18:00:00+00:00,XAUUSD,4377.6,4437.3,xaus:XAU,46.0,54.0,-8.0,46.0,820.23,955.4,-7.61,7870,7141,4509.0462,4165.1854,2026-08-16T18:00:45+00:00
2026-08-16T19:00:00+00:00,XAUUSD,4377.6,4437.3,xaus:XAU,46.0,54.0,-8.0,46.0,820.23,955.4,-7.61,7870,7141,4509.0462,4165.1854,2026-08-16T19:00:46+00:00
2026-08-16T20:00:00+00:00,XAUUSD,4377.6,4437.3,xaus:XAU,46.0,54.0,-8.0,46.0,820.23,955.4,-7.61,7870,7141,4509.0462,4165.1854,2026-08-16T20:00:44+00:00
2026-08-16T21:00:00+00:00,XAUUSD,4377.6,4437.3,xaus:XAU,46.0,54.0,-8.0,46.0,820.23,955.4,-7.61,7870,7141,4509.0462,4165.1854,2026-08-16T21:00:43+00:00
2026-08-16T22:00:00+00:00,XAUUSD,4377.6,4437.3,xaus:XAU,46.0,54.0,-8.0,46.0,787.47,942.39,-8.96,7707,7082,4512.3985,4164.0333,2026-08-16T22:00:48+00:00
2026-08-16T23:00:00+00:00,XAUUSD,4386.9,4437.0,xaus:XAU,46.0,54.0,-8.0,46.0,787.29,939.71,-8.83,7709,7058,4512.3724,4163.3402,2026-08-16T23:00:44+00:00
2026-08-17T00:00:00+00:00,XAUUSD,4371.7,4428.0,xaus:XAU,46.0,54.0,-8.0,46.0,788.22,914.82,-7.43,7742,7027,4511.8389,4162.5765,2026-08-17T00:00:49+00:00
2026-08-17T01:00:00+00:00,XAUUSD,4402.1,4451.5,xaus:XAU,47.0,53.0,-6.0,47.0,751.92,852.57,-6.27,7367,6604,4517.3572,4149.5426,2026-08-17T01:00:47+00:00
2026-08-17T02:00:00+00:00,XAUUSD,4396.9,4450.4,xaus:XAU,46.0,54.0,-8.0,46.0,734.73,847.23,-7.11,7282,6737,4519.1465,4147.9478,2026-08-17T02:00:46+00:00
2026-08-17T03:00:00+00:00,XAUUSD,4394.2,4448.3,xaus:XAU,46.0,54.0,-8.0,46.0,731.83,843.12,-7.07,7230,6678,4520.4477,4146.5038,2026-08-17T03:00:45+00:00
2026-08-17T04:00:00+00:00,XAUUSD,4398.2,4451.3,xaus:XAU,46.0,54.0,-8.0,46.0,727.92,841.2,-7.22,7168,6622,4522.0776,4144.8876,2026-08-17T04:00:48+00:00
2026-08-17T05:00:00+00:00,XAUUSD,4392.1,4451.5,xaus:XAU,46.0,54.0,-8.0,46.0,720.71,837.94,-7.52,7101,6585,4523.7189,4143.7968,2026-08-17T05:00:46+00:00
2026-08-17T06:00:00+00:00,XAUUSD,4395.8,4451.6,xaus:XAU,46.0,54.0,-8.0,46.0,724.29,835.97,-7.16,7109,6581,4523.5604,4143.6838,2026-08-17T06:00:49+00:00
2026-08-17T07:00:00+00:00,XAUUSD,4404.0,4457.3,xaus:XAU,47.0,53.0,-6.0,47.0,726.66,833.8,-6.87,7116,6572,4523.5136,4143.365,2026-08-17T07:00:50+00:00
2026-08-17T08:00:00+00:00,XAUUSD,4406.3,4464.3,xaus:XAU,47.0,53.0,-6.0,47.0,726.17,835.4,-6.99,7098,6582,4523.895,4143.7636,2026-08-17T08:00:51+00:00
2026-08-17T09:00:00+00:00,XAUUSD,4396.0,4451.3,xaus:XAU,46.0,54.0,-8.0,46.0,726.53,836.29,-7.02,7128,6574,4523.3914,4143.5067,2026-08-17T09:00:51+00:00
2026-08-17T10:00:00+00:00,XAUUSD,4396.6,4452.3,xaus:XAU,46.0,54.0,-8.0,46.0,724.15,836.19,-7.18,7123,6574,4523.4698,4143.5639,2026-08-17T10:00:48+00:00
2026-08-17T11:00:00+00:00,XAUUSD,4400.0,4454.6,xaus:XAU,46.0,54.0,-8.0,46.0,723.51,836.02,-7.21,7138,6569,4523.2197,4143.3745,2026-08-17T11:00:46+00:00
2026-08-17T12:00:00+00:00,XAUUSD,4397.9,4455.4,xaus:XAU,47.0,53.0,-6.0,47.0,720.69,804.92,-5.52,7100,6553,4524.0689,4142.9576,2026-08-17T12:00:47+00:00
2026-08-17T13:00:00+00:00,XAUUSD,4386.1,4436.7,xaus:XAU,48.0,52.0,-4.0,48.0,741.39,805.2,-4.13,7132,6530,4523.5011,4142.1861,2026-08-17T13:00:48+00:00
2026-08-17T14:00:00+00:00,XAUUSD,4409.9,4453.7,xaus:XAU,48.0,52.0,-4.0,48.0,739.47,801.92,-4.05,7103,6530,4524.0869,4142.2595,2026-08-17T14:00:50+00:00
2026-08-17T15:00:00+00:00,XAUUSD,4418.1,4476.9,xaus:XAU,47.0,53.0,-6.0,47.0,735.16,815.91,-5.21,7052,6487,4525.3027,4140.9008,2026-08-17T15:00:46+00:00
2026-08-17T16:00:00+00:00,XAUUSD,4428.7,4480.9,xaus:XAU,46.0,54.0,-8.0,46.0,735.03,853.69,-7.47,7030,6562,4526.2647,4144.388,2026-08-17T16:00:48+00:00
2026-08-17T17:00:00+00:00,XAUUSD,4425.3,4482.3,xaus:XAU,46.0,54.0,-8.0,46.0,735.17,869.32,-8.36,7088,6669,4526.4349,4150.8516,2026-08-17T17:00:44+00:00
2026-08-17T18:00:00+00:00,XAUUSD,4416.1,4467.6,xaus:XAU,48.0,52.0,-4.0,48.0,766.99,847.42,-4.98,7227,6657,4525.9946,4152.8771,2026-08-17T18:20:33+00:00
2026-08-17T19:00:00+00:00,XAUUSD,4407.5,4462.4,xaus:XAU,48.0,52.0,-4.0,48.0,779.78,852.71,-4.47,7374,6693,4524.0604,4154.5722,2026-08-17T19:00:45+00:00
2026-08-17T20:00:00+00:00,XAUUSD,4421.1,4474.6,xaus:XAU,47.0,53.0,-6.0,47.0,753.21,855.22,-6.34,7357,6632,4525.0021,4153.2696,2026-08-17T20:00:46+00:00
2026-08-17T21:00:00+00:00,XAUUSD,4417.9,4472.6,xaus:XAU,47.0,53.0,-6.0,47.0,756.4,841.77,-5.34,7392,6567,4524.7515,4152.8092,2026-08-17T21:00:48+00:00
2026-08-17T22:00:00+00:00,XAUUSD,4417.9,4473.1,xaus:XAU,45.0,55.0,-10.0,45.0,702.47,857.05,-9.91,7249,6329,4523.9316,4148.1502,2026-08-17T22:00:54+00:00
2026-08-17T23:00:00+00:00,XAUUSD,4412.9,4471.4,xaus:XAU,46.0,54.0,-8.0,46.0,722.25,859.08,-8.65,7221,6307,4522.1128,4159.5023,2026-08-17T23:00:46+00:00
2026-08-18T00:00:00+00:00,XAUUSD,4427.0,4479.8,xaus:XAU,48.0,52.0,-4.0,48.0,783.87,848.77,-3.98,7376,6291,4518.9004,4158.4159,2026-08-18T00:00:51+00:00
2026-08-18T01:00:00+00:00,XAUUSD,4436.0,4486.1,xaus:XAU,48.0,52.0,-4.0,48.0,796.36,848.25,-3.16,7506,6288,4519.2367,4158.8709,2026-08-18T01:00:43+00:00
2026-08-18T02:00:00+00:00,XAUUSD,4408.9,4463.3,xaus:XAU,49.0,51.0,-2.0,49.0,796.93,844.31,-2.89,7459,6222,4519.9691,4157.3781,2026-08-18T02:00:52+00:00
2026-08-18T03:00:00+00:00,XAUUSD,4401.1,4453.4,xaus:XAU,49.0,51.0,-2.0,49.0,799.2,827.03,-1.71,7455,6241,4519.9252,4158.1014,2026-08-18T03:00:46+00:00
2026-08-18T04:00:00+00:00,XAUUSD,4393.1,4448.7,xaus:XAU,49.0,51.0,-2.0,49.0,808.14,829.84,-1.32,7618,6245,4517.6259,4158.4154,2026-08-18T04:00:55+00:00
2026-08-18T05:00:00+00:00,XAUUSD,4394.5,4449.8,xaus:XAU,50.0,50.0,0.0,50.0,814.2,830.3,-0.98,7861,6286,4514.5571,4158.8842,2026-08-18T05:00:47+00:00
2026-08-18T06:00:00+00:00,XAUUSD,4395.2,4452.6,xaus:XAU,50.0,50.0,0.0,50.0,842.49,828.08,0.86,8396,6260,4507.8936,4157.9086,2026-08-18T06:00:45+00:00
2026-08-18T07:00:00+00:00,XAUUSD,4399.7,4453.0,xaus:XAU,50.0,50.0,0.0,50.0,842.3,831.14,0.67,8386,6277,4507.9539,4158.5283,2026-08-18T07:00:48+00:00
2026-08-18T08:00:00+00:00,XAUUSD,4396.7,4455.7,xaus:XAU,50.0,50.0,0.0,50.0,835.45,826.9,0.51,8234,6153,4514.2109,4160.722,2026-08-18T08:00:45+00:00
2026-08-18T09:00:00+00:00,XAUUSD,4394.4,4448.1,xaus:XAU,50.0,50.0,0.0,50.0,832.29,827.37,0.3,8224,6158,4514.3375,4160.8936,2026-08-18T09:00:45+00:00
2026-08-18T10:00:00+00:00,XAUUSD,4394.4,4449.6,xaus:XAU,50.0,50.0,0.0,50.0,832.25,827.86,0.26,8216,6161,4514.4387,4160.9986,2026-08-18T10:00:45+00:00
2026-08-18T11:00:00+00:00,XAUUSD,4398.7,4455.8,xaus:XAU,50.0,50.0,0.0,50.0,839.7,831.87,0.47,8233,6176,4514.1922,4161.5654,2026-08-18T11:00:46+00:00
2026-08-18T12:00:00+00:00,XAUUSD,4397.2,4448.9,xaus:XAU,51.0,49.0,2.0,51.0,845.37,828.43,1.01,8240,6170,4513.99,4161.325,2026-08-18T12:00:47+00:00
2026-08-18T13:00:00+00:00,XAUUSD,4396.0,4453.1,xaus:XAU,50.0,50.0,0.0,50.0,842.0,833.55,0.5,8254,6172,4513.7935,4161.4006,2026-08-18T13:00:48+00:00
2026-08-18T14:00:00+00:00,XAUUSD,4396.1,4451.5,xaus:XAU,50.0,50.0,0.0,50.0,819.03,828.34,-0.57,8236,6034,4514.0909,4155.849,2026-08-18T14:00:46+00:00
2026-08-18T15:00:00+00:00,XAUUSD,4367.2,4445.0,xaus:XAU,50.0,50.0,0.0,50.0,814.67,821.41,-0.41,8267,6034,4513.5205,4155.7674,2026-08-18T15:00:47+00:00
2026-08-18T16:00:00+00:00,XAUUSD,4366.1,4416.9,xaus:XAU,50.0,50.0,0.0,50.0,835.3,824.35,0.66,8526,6062,4510.1188,4158.0075,2026-08-18T16:00:48+00:00
2026-08-18T17:00:00+00:00,XAUUSD,4365.5,4419.2,xaus:XAU,51.0,49.0,2.0,51.0,853.68,814.53,2.35,8701,5948,4508.2088,4153.2179,2026-08-18T17:00:44+00:00
2026-08-18T18:00:00+00:00,XAUUSD,4358.8,4414.9,xaus:XAU,52.0,48.0,4.0,52.0,867.59,797.13,4.23,8662,5917,4507.858,4151.4199,2026-08-18T18:00:47+00:00
2026-08-18T19:00:00+00:00,XAUUSD,4355.3,4409.6,xaus:XAU,52.0,48.0,4.0,52.0,866.64,784.5,4.97,8598,5852,4507.603,4148.4994,2026-08-18T19:00:48+00:00
2026-08-18T20:00:00+00:00,XAUUSD,4346.1,4401.5,xaus:XAU,53.0,47.0,6.0,53.0,888.11,779.59,6.51,8699,5779,4505.0993,4144.9909,2026-08-18T20:00:45+00:00
2026-08-18T21:00:00+00:00,XAUUSD,4335.4,4386.5,xaus:XAU,54.0,46.0,8.0,54.0,888.33,744.35,8.82,8900,5741,4500.9439,4141.5778,2026-08-18T21:00:47+00:00
2026-08-18T22:00:00+00:00,XAUUSD,4335.4,4389.5,xaus:XAU,55.0,45.0,10.0,55.0,901.95,742.55,9.69,8952,5701,4499.3578,4139.5485,2026-08-18T22:00:50+00:00
2026-08-18T23:00:00+00:00,XAUUSD,4334.9,4387.6,xaus:XAU,57.0,43.0,14.0,57.0,778.35,598.43,13.07,7917,5112,4490.77,4142.1527,2026-08-18T23:00:44+00:00
2026-08-19T00:00:00+00:00,XAUUSD,4334.1,4383.1,xaus:XAU,57.0,43.0,14.0,57.0,838.37,634.13,13.87,8437,5218,4496.4306,4136.8365,2026-08-19T00:00:47+00:00
2026-08-19T01:00:00+00:00,XAUUSD,4339.7,4396.9,xaus:XAU,57.0,43.0,14.0,57.0,857.8,641.46,14.43,8701,5383,4497.6415,4137.3933,2026-08-19T01:00:46+00:00
2026-08-19T02:00:00+00:00,XAUUSD,4357.7,4406.8,xaus:XAU,57.0,43.0,14.0,57.0,856.76,655.7,13.29,8718,5448,4497.7982,4135.3823,2026-08-19T02:00:47+00:00
2026-08-19T03:00:00+00:00,XAUUSD,4356.0,4408.0,xaus:XAU,57.0,43.0,14.0,57.0,857.83,656.58,13.29,8670,5509,4498.5763,4137.7669,2026-08-19T03:00:45+00:00
2026-08-19T04:00:00+00:00,XAUUSD,4356.0,4412.3,xaus:XAU,57.0,43.0,14.0,57.0,851.69,652.04,13.28,8642,5576,4498.8134,4140.2692,2026-08-19T04:00:44+00:00
2026-08-19T05:00:00+00:00,XAUUSD,4349.6,4398.4,xaus:XAU,57.0,43.0,14.0,57.0,847.92,651.45,13.1,8626,5559,4498.7827,4138.7479,2026-08-19T05:00:46+00:00
2026-08-19T06:00:00+00:00,XAUUSD,4336.8,4390.5,xaus:XAU,57.0,43.0,14.0,57.0,857.08,653.61,13.47,8718,5551,4496.9984,4138.1329,2026-08-19T06:00:48+00:00
2026-08-19T07:00:00+00:00,XAUUSD,4350.0,4398.3,xaus:XAU,56.0,44.0,12.0,56.0,858.42,663.45,12.81,8820,5695,4493.6924,4135.4942,2026-08-19T07:00:18+00:00
2026-08-19T08:00:00+00:00,XAUUSD,4355.7,4408.3,xaus:XAU,56.0,44.0,12.0,56.0,857.65,666.81,12.52,8834,5699,4493.4776,4135.674,2026-08-19T08:00:48+00:00
2026-08-19T09:00:00+00:00,XAUUSD,4356.9,4414.6,xaus:XAU,56.0,44.0,12.0,56.0,863.85,667.31,12.84,8855,5708,4493.2065,4135.9941,2026-08-19T09:00:49+00:00
2026-08-19T10:00:00+00:00,XAUUSD,4363.0,4414.3,xaus:XAU,57.0,43.0,14.0,57.0,865.67,664.27,13.16,8879,5701,4492.4796,4135.268,2026-08-19T10:00:47+00:00
2026-08-19T11:00:00+00:00,XAUUSD,4368.3,4423.2,xaus:XAU,56.0,44.0,12.0,56.0,869.03,671.62,12.81,8872,5709,4492.6165,4135.2947,2026-08-19T11:00:48+00:00
2026-08-19T12:00:00+00:00,XAUUSD,4365.7,4421.1,xaus:XAU,56.0,44.0,12.0,56.0,866.09,675.4,12.37,8889,5710,4492.3229,4135.3619,2026-08-19T12:00:47+00:00
2026-08-19T13:00:00+00:00,XAUUSD,4440.6,4470.7,xaus:XAU,56.0,44.0,12.0,56.0,873.29,678.94,12.52,8939,5758,4490.4146,4134.381,2026-08-19T13:00:44+00:00
2026-08-19T14:00:00+00:00,XAUUSD,4461.0,4504.5,xaus:XAU,56.0,44.0,12.0,56.0,920.04,717.54,12.37,9065,5791,4490.6381,4136.6029,2026-08-19T14:00:56+00:00
2026-08-19T15:00:00+00:00,XAUUSD,4489.3,4539.3,xaus:XAU,52.0,48.0,4.0,52.0,883.33,826.57,3.32,8969,5907,4492.3448,4144.0041,2026-08-19T15:00:48+00:00
2026-08-19T16:00:00+00:00,XAUUSD,4494.9,4547.6,xaus:XAU,49.0,51.0,-2.0,49.0,883.96,904.2,-1.13,8979,6008,4494.2094,4148.393,2026-08-19T16:00:47+00:00
2026-08-19T17:00:00+00:00,XAUUSD,4495.2,4552.4,xaus:XAU,48.0,52.0,-4.0,48.0,894.24,982.25,-4.69,8993,6338,4497.5018,4166.7776,2026-08-19T17:00:46+00:00
